x coord,y coord,quality,x mm,y mm,x%,y%,image_name,plate
34,27,0.8749999999999997,-36.64497584541063,38.109130434782614,-0.8143327965646806,0.8468695652173914,2024.09.24_14.00.02.tif,1
310,395,0.84375,17.14169082125604,-33.606425120772954,0.3809264626945787,-0.7468094471282879,2024.09.24_14.00.02.tif,1
104,57,0.833333333333333,-23.003429951690826,32.26275362318841,-0.5111873322597962,0.716950080515298,2024.09.24_14.00.02.tif,1
33,139,0.833333333333333,-36.83985507246377,16.28265700483092,-0.8186634460547505,0.361836822329576,2024.09.24_14.00.02.tif,1
35,345,0.833333333333333,-36.45009661835749,-23.862463768115948,-0.8100021470746109,-0.5302769726247989,2024.09.24_14.00.02.tif,1
48,354,0.833333333333333,-33.91666666666667,-25.616376811594208,-0.7537037037037038,-0.5692528180354268,2024.09.24_14.00.02.tif,1
112,41,0.833333333333333,-21.444396135265706,35.38082125603865,-0.4765421363392379,0.7862404723564145,2024.09.24_14.00.02.tif,1
307,167,0.833333333333333,16.55705314009662,10.826038647342997,0.36793451422436935,0.24057863660762216,2024.09.24_14.00.02.tif,1
337,164,0.833333333333333,22.403429951690825,11.410676328502417,0.49785399892646276,0.2535705850778315,2024.09.24_14.00.02.tif,1
393,203,0.833333333333333,33.31666666666668,3.810386473429952,0.7403703703703706,0.08467525496511004,2024.09.24_14.00.02.tif,1
317,346,0.8125,18.50584541062802,-24.057342995169087,0.4112410091250671,-0.5346076221148686,2024.09.24_14.00.02.tif,1
245,257,0.8125,4.474541062801933,-6.713091787439614,0.09943424584004296,-0.1491798174986581,2024.09.24_14.00.02.tif,1
76,240,0.7916666666666664,-28.46004830917875,-3.4001449275362323,-0.63244551798175,-0.07555877616747184,2024.09.24_14.00.02.tif,1
120,26,0.7916666666666664,-19.88536231884058,38.30400966183575,-0.4418969404186796,0.8512002147074611,2024.09.24_14.00.02.tif,1
166,328,0.7916666666666664,-10.920917874396137,-20.549516908212563,-0.2426870638754697,-0.45665593129361254,2024.09.24_14.00.02.tif,1
179,372,0.7916666666666664,-8.387487922705315,-29.12420289855073,-0.18638862050456256,-0.6472045088566829,2024.09.24_14.00.02.tif,1
200,71,0.7916666666666664,-4.295024154589372,29.534444444444446,-0.09544498121309716,0.656320987654321,2024.09.24_14.00.02.tif,1
407,49,0.7916666666666664,36.04497584541063,33.82178743961353,0.8009994632313474,0.7515952764358562,2024.09.24_14.00.02.tif,1
267,277,0.78125,8.761884057971015,-10.610676328502416,0.1947085346215781,-0.2357928073000537,2024.09.24_14.00.02.tif,1
126,307,0.78125,-18.716086956521742,-16.457053140096622,-0.41591304347826097,-0.36571229200214717,2024.09.24_14.00.02.tif,1
320,264,0.75,19.09048309178744,-8.077246376811594,0.42423295759527646,-0.17949436392914653,2024.09.24_14.00.02.tif,1
176,62,0.7499999999999998,-8.972125603864736,31.288357487922706,-0.1993805689747719,0.695296833064949,2024.09.24_14.00.02.tif,1
190,37,0.7499999999999998,-6.243816425120774,36.16033816425121,-0.13875147611379499,0.8035630703166935,2024.09.24_14.00.02.tif,1
276,304,0.7499999999999998,10.515797101449277,-15.8724154589372,0.23368438003220615,-0.35272034353193776,2024.09.24_14.00.02.tif,1
348,7,0.7499999999999998,24.547101449275363,42.00671497584541,0.5454911433172303,0.933482555018787,2024.09.24_14.00.02.tif,1
331,333,0.7499999999999998,21.234154589371983,-21.523913043478267,0.47187010198604407,-0.4783091787439615,2024.09.24_14.00.02.tif,1
418,180,0.7499999999999998,38.188647342995175,8.292608695652175,0.848636607622115,0.18428019323671502,2024.09.24_14.00.02.tif,1
395,412,0.7499999999999998,33.706425120772955,-36.91937198067633,0.7490316693505101,-0.820430488459474,2024.09.24_14.00.02.tif,1
411,340,0.71875,36.8244927536232,-22.888067632850245,0.8183220611916266,-0.5086237251744499,2024.09.24_14.00.02.tif,1
351,280,0.71875,25.131739130434784,-11.195314009661837,0.5584830917874396,-0.24878475577026304,2024.09.24_14.00.02.tif,1
187,211,0.71875,-6.828454106280194,2.2513526570048312,-0.1517434245840043,0.05003005904455181,2024.09.24_14.00.02.tif,1
81,367,0.71875,-27.48565217391305,-28.149806763285028,-0.6107922705314011,-0.625551261406334,2024.09.24_14.00.02.tif,1
261,140,0.7083333333333331,7.592608695652175,16.08777777777778,0.16872463768115945,0.35750617283950625,2024.09.24_14.00.02.tif,1
166,202,0.7083333333333331,-10.920917874396137,4.0052657004830925,-0.2426870638754697,0.08900590445517984,2024.09.24_14.00.02.tif,1
180,116,0.7083333333333331,-8.192608695652176,20.764879227053143,-0.18205797101449278,0.461441760601181,2024.09.24_14.00.02.tif,1
212,238,0.7083333333333331,-1.956473429951691,-3.010386473429952,-0.043477187332259803,-0.06689747718733227,2024.09.24_14.00.02.tif,1
331,172,0.7083333333333331,21.234154589371983,9.851642512077296,0.47187010198604407,0.21892538915727325,2024.09.24_14.00.02.tif,1
334,130,0.7083333333333331,21.818792270531404,18.03657004830918,0.4848620504562534,0.400812667740204,2024.09.24_14.00.02.tif,1
390,162,0.7083333333333331,32.732028985507256,11.800434782608697,0.7273784219001612,0.26223188405797104,2024.09.24_14.00.02.tif,1
407,72,0.7083333333333331,36.04497584541063,29.339565217391307,0.8009994632313474,0.6519903381642512,2024.09.24_14.00.02.tif,1
309,220,0.6875,16.9468115942029,0.49743961352657007,0.37659581320450886,0.01105421363392378,2024.09.24_14.00.02.tif,1
132,326,0.6875,-17.5468115942029,-20.159758454106285,-0.3899291465378422,-0.44799463231347303,2024.09.24_14.00.02.tif,1
259,270,0.6666666666666665,7.202850241545895,-9.246521739130436,0.16006333870101988,-0.20547826086956525,2024.09.24_14.00.02.tif,1
38,320,0.6666666666666665,-35.86545893719807,-18.990483091787443,-0.7970101986044016,-0.4220107353730543,2024.09.24_14.00.02.tif,1
45,77,0.6666666666666665,-34.501304347826085,28.365169082125608,-0.766695652173913,0.6303370907139024,2024.09.24_14.00.02.tif,1
50,199,0.6666666666666665,-33.526908212560386,4.589903381642513,-0.7450424047235641,0.10199785292538917,2024.09.24_14.00.02.tif,1
104,200,0.6666666666666665,-23.003429951690826,4.395024154589373,-0.5111873322597962,0.0976672034353194,2024.09.24_14.00.02.tif,1
161,78,0.6666666666666665,-11.895314009661838,28.170289855072465,-0.26434031132581864,0.6260064412238325,2024.09.24_14.00.02.tif,1
198,95,0.6666666666666665,-4.684782608695652,24.857342995169084,-0.10410628019323671,0.5523853998926463,2024.09.24_14.00.02.tif,1
208,212,0.6666666666666665,-2.7359903381642514,2.056473429951691,-0.06079978529253892,0.045699409554482026,2024.09.24_14.00.02.tif,1
433,90,0.6666666666666665,41.11183574879228,25.831739130434784,0.9135963499731617,0.5740386473429951,2024.09.24_14.00.02.tif,1
268,414,0.6666666666666665,8.956763285024156,-37.30913043478262,0.19903918411164792,-0.8290917874396138,2024.09.24_14.00.02.tif,1
283,59,0.6666666666666665,11.879951690821256,31.872995169082127,0.26399892646269457,0.7082887815351584,2024.09.24_14.00.02.tif,1
321,50,0.6666666666666665,19.28536231884058,33.62690821256039,0.42856360708534624,0.7472646269457864,2024.09.24_14.00.02.tif,1
321,104,0.6666666666666665,19.28536231884058,23.103429951690824,0.42856360708534624,0.5134095544820183,2024.09.24_14.00.02.tif,1
321,169,0.6666666666666665,19.28536231884058,10.436280193236717,0.42856360708534624,0.2319173376274826,2024.09.24_14.00.02.tif,1
329,406,0.6666666666666665,20.844396135265704,-35.750096618357496,0.46320880300590456,-0.7944465915190555,2024.09.24_14.00.02.tif,1
377,62,0.6666666666666665,30.19859903381643,31.288357487922706,0.6710799785292539,0.695296833064949,2024.09.24_14.00.02.tif,1
434,6,0.6666666666666665,41.306714975845416,42.201594202898555,0.9179269994632315,0.9378132045088567,2024.09.24_14.00.02.tif,1
388,370,0.6249999999999999,32.34227053140097,-28.73444444444445,0.7187171229200215,-0.6385432098765433,2024.09.24_14.00.02.tif,1
381,323,0.6249999999999999,30.97811594202899,-19.575120772946864,0.6884025764895331,-0.4350026838432636,2024.09.24_14.00.02.tif,1
